Date,Inning,TopBottom,Ball,Strike,Out,First,Second,Third,Pitcher,PitcherLR,Batter,BatterLR,PitchType,PitchSpeed,PitchLocation,CatcherLocation,PitchResult,UncaughtThirdStrike,KorBB,HitResult,HitType,Catch,OutsOnPlay,ScoresOnPlay,Timestamp,Memo
2025/5/4,1,表,0,1,0,FALSE,FALSE,FALSE,山口蒼介,右,渡部千博,左,ストレート,,4,0,ファール,FALSE,,,,,0,0,,
2025/5/4,1,表,0,2,0,FALSE,FALSE,FALSE,山口蒼介,右,渡部千博,左,ストレート,,7,0,ファール,FALSE,,,,,0,0,,
2025/5/4,1,表,0,2,0,FALSE,FALSE,FALSE,山口蒼介,右,渡部千博,左,ストレート,,11,0,ボール,FALSE,,,,,0,0,,
2025/5/4,1,表,1,2,0,FALSE,FALSE,FALSE,山口蒼介,右,渡部千博,左,ストレート,,13,0,インプレー,FALSE,,失策,ゴロ,遊,1,0,,J3
2025/5/4,1,表,0,0,0,TRUE,FALSE,FALSE,山口蒼介,右,池邉由伸,左,ストレート,,11,0,ボール,FALSE,,,,,0,0,,
2025/5/4,1,表,1,0,0,TRUE,FALSE,FALSE,山口蒼介,右,池邉由伸,左,ストレート,,1,0,見送,FALSE,,,,,0,0,,
2025/5/4,1,表,1,1,0,FALSE,TRUE,FALSE,山口蒼介,右,池邉由伸,左,フォーク,,13,0,ボール,FALSE,,,,,0,0,,
2025/5/4,1,表,2,1,0,FALSE,FALSE,TRUE,山口蒼介,右,池邉由伸,左,スライダー,,7,0,見送,FALSE,,,,,0,0,,
2025/5/4,1,表,2,2,0,FALSE,FALSE,TRUE,山口蒼介,右,池邉由伸,左,ストレート,,11,0,ファール,FALSE,,,,,0,0,,
2025/5/4,1,表,2,2,0,FALSE,FALSE,TRUE,山口蒼介,右,池邉由伸,左,スライダー,,7,0,インプレー,FALSE,,犠飛,フライ,中,1,1,,K5
2025/5/4,1,表,0,0,1,FALSE,FALSE,FALSE,山口蒼介,右,佐藤隼太,右,スライダー,,11,0,ボール,FALSE,,,,,0,0,,
2025/5/4,1,表,1,0,1,FALSE,FALSE,FALSE,山口蒼介,右,佐藤隼太,右,ストレート,,11,0,ボール,FALSE,,,,,0,0,,
2025/5/4,1,表,2,0,1,FALSE,FALSE,FALSE,山口蒼介,右,佐藤隼太,右,ストレート,,3,0,見送,FALSE,,,,,0,0,,
2025/5/4,1,表,2,1,1,FALSE,FALSE,FALSE,山口蒼介,右,佐藤隼太,右,チェンジ,,7,0,見送,FALSE,,,,,0,0,,
2025/5/4,1,表,2,2,1,FALSE,FALSE,FALSE,山口蒼介,右,佐藤隼太,右,スライダー,,14,0,ボール,FALSE,,,,,0,0,,
2025/5/4,1,表,3,2,1,FALSE,FALSE,FALSE,山口蒼介,右,佐藤隼太,右,ストレート,,12,0,インプレー,FALSE,,単打,ゴロ,遊,0,0,,G3
